ID,RSEX,KIDBORN,IDENTITY,LONGILL,LIVEWITH,HOUSTYP,HAPPYSCH,PUPBULL,UBULLPHY,UBULLOTH,UBULLSMS,TALENTS,DECISION,RESOLVE,DEVHEAL,GETONWEL,CRITICAL,CREATIVE,DEALCHL,VALUED,MAFEEQ,MAFAIR,MAHARSH,SCHACTIV,RESPECT,KY10INGH,KY10IN01,KY10IN02,KY10IN03,KY10IN04,KY10IN05,KY10IN06,KY10IN07,KY10IN08,KY10IN09,KY10IN10,KYFINAN,AUTKNOW,Autismp1,Autismp2,Autismp3,Autismp4,autismp5,autismp6,autismnoone,autismdontknow,AUTDIFF,AUTGOOD,AUTNXTDR,AUTCLASS,AUTXHELP,AUTBULL,AUTBULLU,AGMORESP,AGLERESP,AGADMIR,AGLISTEN,AGNOMIX,AGMIX,AGMOVE,AGGENER,AGMEMOR,AGLIVE,KC10IN_T,SCHOOLLOC
3991,2,1,1,2,1,1,1,4,3,2,3,2,2,1,2,6,2,1,3,2,1, , , ,2,2,3,3,4,4,4,4,5,4,4,5,4,1, , , , ,1, , , ,1, ,4,4,3,2,2, ,5,1,4,4,1,2,1,2,2,48.2897549745108,1
3992,2,1,1,2,3,2,1,3,3,3,1,2,1,2,1,2,2,1,1,2,1, , , ,1,2,2,4,5,5,4,3,5,5,4,5,3,2, , , , , , ,1, , ,3,3,2,3,2,2,3, ,1,4,5,5,2,1,2,2,51.3562010892171,1
3993,2,1,7,2,1,1,1,3,4,3,2,2,3,6,2,6,6,6,3,6,4, , , ,6,1,5,5,5,5,4,5,5,5,5,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , ,72.4924306180291,1
3994,1,1,1,2,1,1,1,3,3,3,2,2,2,1,2,1,2,1,1,2,1, , , ,1,2,3,3,4,5,5,4,5,5,4,4,3, , , , , , , , , , , , , , , , , , , , , , , , , , ,51.3562010892171,1
3995,2,1,4,2,1,1,1,3,3,3,2,2,2,2,2,2,2,2,2,6,1, , , ,6,3,4,4,4,5,5,5,5,5,4,5,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,59.8493862271105,1
3996,2,1,4,2,1,5,1,4,3,3,2,1,6,4,2,1,1,1,2,1,1, , , ,1,1,5,5,4,4,5,5,5,5,5,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , ,66.8625516314074,1
3997,2,1,1,2,1,5,1,2,3,3,2,1,1,2,2,2,2,3,2,1,2,5,3,2,1,2,5,5,4,5,5,5,5,5,5,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , ,72.4924306180291,1
3998,2,1,3,2, ,1,1,2,3,3,2,1,1,2,1,1,2, , ,2,1, , , , ,2, ,4,5,5,5,5,5,5,5,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
3999,1,1,4,2,1,1,1,2,3,3,2,1,2,4,1,2,2,2,2,2,1, , , ,1,1,1,4,4,4,3,2,2,4,5,3,3,2, , , , , , , ,1,3,3,2,2,1,2,2,5,5,2,4,3,2,3,1,2,4,39.2838832622343,1
4000,2,1,4,2,1,1,1,3,3,3,2,1,1,1,1,1,1,1,2,2,1, , , ,1,2,5,5,5,5,5,4,5,5,4,4,4,1, , , , , , ,1, ,1,1,2,2,3,2,2,3,1,1,4,3,2,5,1,2,1,62.9351790050011,1
4001,2,1,2,2,1,3,2,2,2,2,2,2,1,2,2,1,1,1,3,1,1, , , ,1,2,4,5,2,5,4,4,5,5,4,5,5,2, , , , , , ,1, ,3,3,1,2, ,1,2,3,2,1,4,4,1,1,1,1,1,53.1070741073933,2
4002,2,1,2,1,1,1,1,2,3,3,2,1,1,6,2,1,1,1,3,1,1, , , ,1,1,4,5,4,4,1,1,5,5,5,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,45.6682821130426,2
4003,2,1,2,1,1,1,3,3,3,2,2,2,2,3,1,2,1,3,3,3,2,5,5,3,1,2,5,5,1,4,4,2,5,4,3,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , ,45.6682821130426,2
4004,1,1,2,2,1,1,1,2,3,2,1,2,2,3,2,2,2,2,3,2,1, , , ,1,3,5,4,4,5,3,4,5,5,5,5,3, , , , , , , , , , , , , , , , , , , , , , , , , , ,57.2859533551951,2
4005,2,1,1,2,2,1,3,2,2,3,2,2,2,3,2,4,3,2,2,2,3,1,4,1,2,2,5,4,3,4,2,2,3,4,4,5,3, , , , , , , , , , , , , , , , , , , , , , , , , , ,43.3466825309305,2
4006,2,1,7,3,1,1,1,3,3,3,1,2,2,2,2,2,2,2,1,2,1, , , ,1,3,4,5,3,4,2,2,5,5,4,4,3, , , , , , , , , , , , , , , , , , , , , , , , , , ,45.6682821130426,2
4007,1,1,1,3,1,2,1,1,3,3,1,3,4,1,1,1,1,1,1,4,1, , , ,3,4,4, , ,5, ,5, ,5,5,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2
4008,2,1,1,2,1,1,1,2,2,2,2,2,2,2,1,2,1,1,3,2,1, , , ,1,3,3,3,4,4,4,5,5,3,4,3,5, , , , , , , , , , , , , , , , , , , , , , , , , , ,45.6682821130426,2
4009,2,1,7,2,1,1,1,3,2,2,2,2,4,3,1,6,2,6,3,5,1, , , ,1,1,5,3,5,5,3,4,5,5,3,3,5, , , , , , , , , , , , , , , , , , , , , , , , , , ,49.7601013765151,2
4010,1,1,1,2,1,5,1,3,3,4,2,1,2,3,3,2,6,2,3,2,1, , , ,2,3,5,2,3,5,3,3,5,5,5,4,3,2, , , , , , , ,1,3,3,3,3,3,3,2,1,5,5,4,4,5,1,1,2,5,48.2897549745108,2
4011,2,1,1,2,1,1,1,3,3,3,2,2,2,2,2,2,2,2,1,2,1, , , ,2,1,4,4,3,3,4,3,5,5,4,5,5,2, , , , , , , ,1,3,3,4,4,3,2,2,5,5,5,2,2,5,5,1,2,5,48.2897549745108,2
4012,2, ,1,3,1,2,1,2,3,1,2,2,2,2,2,2,2,2,3,6,2,1,2,6,1,2,2,3,3,3,3,3,5,5,4,3,3,2, , ,1, , , , , ,3,3,2,4,1,3,3,3,2,5,1,1,5,3,5,2,5,41.2378962438453,2
4013,2,2,1,3,1,5,1,4,4,2,2,6,6,6,6,4,4,6,1,6,1, , , ,4,2,1,1,5,5,1,1,1,1,1,1,1,1,1, , , , , , , ,3,3,4,2,2,1,1,1,1,1,1,1,2,4,5,5,5,25.363959101154,2
4014,2, ,5,2,1,3,1,3,3,2,2,2,2,6,1,1,2,1,3,2,1, , , ,2,3,2,4,4,4,2, ,5,5,5,4,3,2, , , , , , , ,1,3,3,4,4,1,3,3,3, , ,1,5,5,1,5,2,5,47.1386285150469,2
4015,2,1,1,3,1,5,3,3,2,3,1,1,2,1,1,1,1,1, ,1,2,6,3,6,1,2,5,5,5,4,4,3,5,4,4,4,5,2, , , , , , ,1, ,3,3,4,4, ,3,2,3,5,1,4,5,1, ,1,2,2,53.1070741073933,2
4016,1,1,1,2,1,3,1,2,4,2,2,2,2,2,2,2,3,1,1,3,2,3,3,3,2,2, ,4,4,4,2,3,5,4,5,4,4, , , , , ,1, , , , ,3,3,3,3,1,2,3,3,2,4,3,2,3,2,3,2, ,2
4017,1,1,1,2,1,1,1,2,3,3,2,2,2,3,1,1,1,1,2,4,1, , , ,1,3,3,4,5,5,3,4,5,5,4,4,3, , , , , , , , , , , , , , , , , , , , , , , , , , ,51.3562010892171,2
4018,1,1,2,2,1,1,1,3,3,3,2,2,1,1,1,1,1,1,1,3,1, , , ,2,1,5,5,2,5,4,4,5,5,4,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,53.1070741073933,2
4019,2,1,1,3,1,1,3,4,2,1,2,2,2,1,1,2,2,3,3,3,1, , , ,1,2,4,2,4,4,3,3,4,3,3,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,41.2378962438453,2
4020,1,1,7,1,2,2,1,2,2,2,2,2,2,4,3,3,5,4,2,3,2,5,2,2,2,2,4,4,4,5,5,2,5,3,2,5,3, , , , , , , , , , , , , , , , , , , , , , , , , , ,46.9354885516121,2
4021,2,1,4,2,1,1,3,2,2,2,2,2,3,2,4,3,3,1,2,2,2,4,3,2,3,1,4,4,4,4,3,3,4,5,3,3,5, , , , , , , , , , , , , , , , , , , , , , , , , , ,44.4784623272101,2
4022,1,1,1,2,1,1,1,3,3,3,2,2,3,2,1,1,3,2,1,1,1, , , ,1,1,5,5,4,5,4,5,5,5,5,4,5, , , , , , , , , , , , , , , , , , , , , , , , , , ,62.9351790050011,2
4023,2,1,4,3,1,1,1,2,3,3,2,2,2,1,2,2,2,1,2,2,1, , , ,1,2,5,4,4,5,5,5,5,5,5,5,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,66.8625516314074,2
4024,2,1,1,2,2,1,1,2,2,1,2,2,2,4,3,2,2,1,1,3,3,4,2,2,1,4,4,3,3,3,2,2,5,5,3,4,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,41.2378962438453,2
4025,1,2,4,2,3,1,1,2,3,3,2,1,2,1,1,2,3,1,2,3,2,3,4,2,2,3,3,3,3,4,3,4,4,5,3,4,3, , , , , , , , , , , , , , , , , , , , , , , , , , ,43.3466825309305,2
4026,2,1,4,2,1,3,1,4,2,2,2,1,2,2,1,1,2,1,1,1,2,3,2,2,1, ,4,5,4,5,3,5,4,5,5,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , ,57.2859533551951,2
4027,2,1,2,2,1,1,3,2,3,3,2,3,3,3,4,4,4,3,2,5,2,5,2,2,2,2,4,2,3,3,3,2,5,3,3,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , ,38.3358967662053,2
4028,2, ,1,2,1,1,1,3,3,3,2,2,2,2,2,1,1,2,3,1,1, , , ,1,1,3,5,4,5,3,4,5,5,5,5,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,55.0707604205965,2
4029,2,1,7,2,1,1,1,2,3,2,2,2,2,1,1,1,1,1,3,1,1, , , ,2,2,5,4,4,3, ,4,3,5,5,5,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,52.2945142536541,2
4030,2,2,3,2,1,2,3,2,1,2,2,1,2,1,1,2,1,1,1,3,2,5,3,2,1,2,4,5,3,4,2,3,4,3,3,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , ,41.2378962438453,2
4031,2,1,1,3,2,1,1,2,3,3,2,2,1,3,3,2,2,3,1,2,2,4,4,2,1,2,4,5,4,4,3,3,5,5,4,5,3, , , , , , , , , , , , , , , , , , , , , , , , , , ,51.3562010892171,2
4032,2,1,1,2,1,1,1,4,3,2,3,2,2,4,2,1,6,1,3,6,2,4,1,2,2,3,3,3,3,4,4,1,5,5,4,2,3, , , , , , , , , , , , , , , , , , , , , , , , , , ,41.2378962438453,2
4033,2,1,1,2,2,3,1,2,3,2,2,1,2,4,2,3,2,6, ,4,2,4,1,6,2,3,2,2,3,4,3,2,3,5,5,3,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,39.2838832622343,2
4034,1,1,1,2,1,1,3,2,2,3,2,3,5,4,3,1,3,2,2,2,1, , , ,3,2,4,3,4,5,3,1,3,5,2,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , ,40.2415430898556,2
4035,1,1,1,2,1,1,3,4,2,2,2,2,1,4,1,4,2,2,1,6,2,4,6,2,6,1,5,4,2,3,2,2,5,4,2,3,5, , , , , , , , , , , , , , , , , , , , , , , , , , ,39.2838832622343,2
4036,1,1,1,2,2,3,1,3,3,3,2,1,1,1,1,1,1,1,2,1,1, , , ,1,1,5,5,4,5,5,5,5,5,5,4,5, , , , , , , , , , , , , , , , , , , , , , , , , , ,66.8625516314074,2
4037,1,1,2,3,1,2,1,2,3,3,2,1,2,2,3,2,2,1,1,1,2,2,2,1,2,3,1,5,2,5,5,1,2,5,5,4,5, , , , , , , , , , , , , , , , , , , , , , , , , , ,42.2729427242036,2
4038,1,1,2,2,1,1,1,2,3,3,2,1,1,2,2,3,2,3,2,3,1, , , ,1,3,3,4,4,4, ,5,5,5,3,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , ,52.2945142536541,2
4039,2,1,1,2,1,1,1,2,4,4,2,2,2,3,2,2,2,6,3,2,1, , , ,1,4,4,3,4,4,4,3,4,3,4,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,45.6682821130426,2
4040,1,1,1,1,3,2,1,2,3,3,2,6,1,1,1,1,6,1,1,6,2,4,3, ,1,3,5,5,3,3, ,4,5,5,5,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,54.31624055641,2
4041,1,1,2,2,1,1,3,2,3,3,2,2,3,5,1,3,2,1,2,2,2,4,4,4,1,2,4,5,4,4,5,5,5,5,4,3,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,55.0707604205965,2
4042,2,1,1,2,2,1,1,4,2,2,2,2,1,1,1,2,2,2,3,2,1, , , ,6,1,2,4,1,3,5,5,1,3,5,5,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,41.2378962438453,2
4043,1,1,1,2,3,1,1,4,3,3,2,3,3,2,2,1,2,2,2,1,2,4,2,2,1,2,4,5,4,5,3,5,4,5,5,5,5,1, , , , , , ,1, ,1,1,1,1,3,2,2,1,2,2,3,2,3,2,2,2,1,57.2859533551951,2
4044,2,1,1,3,3,1,1,4,3,3,2,2,1,6,1,2,4,1,3,2,1, , , ,1,2,4,5,4,4,5,5,5,5,4,5,4,1, ,1, , , , , , ,1, ,1,1,3,3,2,5,5,2,4,3,2,5,2,3,2,59.8493862271105,2
4045,1,1,1,2,2,1,1,3,3,3,2,2,2,1,1,2,2,1,3,2,1, , , ,1,1,5,4,4,5,3,4,5,5,5,5,3,2, , , , , , , ,1,3,3,4,4,3,2,2,3,2,2,4,2,1,2,1,2,2,57.2859533551951,2
4046,1,1,2,2,1,1,1,3,3,3,2,1,2,1,2,2,1,1,3,3,1, , , ,2,1,4,5,4,5,4,4,5,5,5,4,4,2, , , , , , , ,1,3,3,4,4,3,3,2,4,2,1,4,4,2,3,1,3,2,57.2859533551951,2
4047,1,2,4,1,3,1,1,3,3,3,2,3,2,4,1,1,6,2,3,2,1, , , ,2,1,5,1,3,5,2,5,5,5,5,4,2,2, , , , , , ,1, ,1, ,1,2,3,2,2,3,5,5,4,3,2,3,1,2,2,48.2897549745108,2
4048,1,1,1,2,1,2,1,2,2,1,2,1,1,1,2,1,2,2,3,2,2,4,3,3,2,2,3,4,4,4,3,5,4,4,4,4,4,1, , ,1, , , , , ,1,1,1,1,3,2,2,1,2,2,4,3,2,3,1,3,2,46.9354885516121,2
4049,2,1,1,2,1,3,1,4,3,3,2,2,2,3,1,1,2,1,3,3,1, , , ,1,1,5,5,4,5,3,5,5,5,5,5,5,2, , , , , , ,1, ,1,3,1,1,3,2,2,3,5,1,4,4,1,3,1,2,2,62.9351790050011,2
4050,2,1,4,2,1,1,1,4,2,3,2,1,2,2,1,1,2,1,1,1,2,3,2,2,1,1,3,5,4,5,3,4,5,5,4,4,5,1, , , , , , , ,1, , ,1,2,3,2,2,1,4,2,4,5,2,5,1,3, ,51.3562010892171,2
4051,2,1,4,1,1,3,3,2,2,3,2,1,2,2,1,1,2,1,2,3,2,4,2,3,2,2,5,5,3,4,3,4,5,4,5,5,3, , , , , , , ,1, ,2,2,3,3,3,2,2,1,2,2,4,2,1,1,1,2, ,53.1070741073933,2
4052,2,1,1,2,1,1,1,2,3,3,2,2,2,2,2,2,1,1,1,2,2,4,4,2,1,2,4,4,4,4,3,3,5,5,4,5,3,2, , , , , , , ,1,1,1,1,1,3,3,2,3,2,2,3,4,1,3,1,2,1,49.7601013765151,2
4053,2,1,1,2,1,1,1,4,3,2,2,1,2,2,2,2,1,1,3,2,1, , , ,1,3,3,3,4,4,2,3,5,4,5,5,3,1, , , , , , ,1, ,1,3,2,2,3,3,2,3,2,1,4,2,5,3,1,1,2,45.6682821130426,2
4054,2,1,4,2,1,5,1,4,2,4,2,2,2,1,1,1,2,1,3,2,1, , , ,2,1,4,4,4,4,3,3,5,4,5,3,4,2, , , , , , , ,1,3,3,2,2,3,2,2,1,4,4,3,2,1,1,1,5,1,46.9354885516121,2
4055,2,1,1,2,1,1,1,3,3,2,2,2,1,2,2,2,1,2,3,1,2,5,5,2,1,2,4,5,4,5,3,3,2,5,4,3,3,1,1,1, , , , , , ,1, ,1,2,2,1,2,5,4,2,4,5,2,4,1,1, ,45.6682821130426,2
4056,1,1,2,2,1,5,2,4,2,2,2,3,4,3,3,3,6,4,2,4,2,4,1,6,3,2,3,3,3,4,1,2,3,3,1,3,5,1, , , , , , ,1, ,3,3,2,4,3,2,2,3,1,5,5,5,5,3,5,4,5,33.7894309179024,2
4057,2,1,1,2,1,1,1,2,3,2,2,1,2,1,1,2,1,1,1,1,1, , , ,1,1,4,4,4,4,4,5,5,4,5,5,4,2, , , , , , ,1, ,3,3,1,1,3,2,2,4,1,1,4,4,1,3,1,3,2,55.0707604205965,2
4058,2,1,4,2,2,2,1,4,3,4,2,3,3,3,2,2,3,2,1,3,1, , , ,2,3,4,4,5,5,5,4,5,5,5,4,5,1, , , , , , , ,1,1,1,1,1,1,2,2,3,5,2,2,5,2,5,5,3,2,59.8493862271105,2
4059,2,1,1,2,1,2,1,3,3,3,2,2,3,3,2,3,3,1,1,1,2,4,3,2,2,3,4,3,4,5,3,2,5,5,5,4,3,1, , ,1, , , , , ,1,1,2,2,3,2,2,1,2,2,3,2,3,3,1,2,1,48.2897549745108,2
4060,1,1,1,1,3,5,2,4,2,1,2,3,2,1,1,3,1,1,2,3,1, , , ,2,2,3,2,1,2,3,3,5,3,2,5,2,1, , , , , , ,1, ,3,3,4,4,3,1,3,2,1,1,4,5,1,2,1,1,1,36.507637095292,2
4061,2,1,7,2, ,2,1,2,2,3,2,2,1,2,2,3,1,1,1,4,2,3,2,2,2,4,2,2,3,4,3,3,5,4,2,3,2,2, , , , , , , ,1,1, ,3,3,3,3,2,5,2,1,2,2,2,3,5,5,3,38.3358967662053,2
4062,2,1,1,2,1,1,1,4,3,3,2,1,1,1,1,1,1,1,1,1,1, , , ,1,3,4,4,4,4,2,2,5,3,4,4,3,1, , , , , , , ,1,1,1,3,2,3,2,2,3,2,2,5,5,5,3,1,5,2,43.3466825309305,2
4064,2,1,1,2,1,1,1,1,3,4,2,2,2,1,1,1,1,1,1,1,1, , , ,1,3,4,4,4,4,2,2,5,3,4,4,3,1, , , , , , , ,1,1,3,3,4,3,2,2,3,2,1,5,5,3,3,1,2,5,43.3466825309305,2
4065,2,1,1,3, ,2,3,4,2,1,1,3,3,5,1,3,1,1,1,4,1, , , ,1,4,2,3,2,2,1,1,3,1,2,4,1,2, , , , , , ,1, ,1,3,2,2,3,1,2,5,5,4,1,1, ,3,1,3,5,28.9237451270592,2
4066,1,1,1,2,1,5,1,2,1,4,1,6,6,5,1,3,3,6,3,3,2,4,2,5,2,4,2,3,2,2,2,2,3,2,2,3,3,2, , , , , , ,1, , ,3,4,4, ,3, , , , , ,1,5,3,1,3,5,30.9648180929994,2
4067,1,1,4,2,4,1,1,2,2,2,1,2,2,1,2,2,2,1,2,2,2,4,2,2,2,3,4,4,3,3,5,3,5,3,4,3,5,2, , , , , , ,1, ,3,3,2,2,3,2,2,1,3,2,3,1,2,5,1,3,2,44.4784623272101,2
4068,2,1,4,2,1,1,1,2,3,2,1,1,1,1,1,1,1,1,1,1,1, , , ,1,2,4,4,4,5,3,4,5,5,4,5,5,1, , ,1,1, , , , ,1,1,1,1,3,1,2,3,2,2,4,4,2,2,1,3,1,53.1070741073933,2
4069,2,1,4,2,1,2,3,2,3,3,2,3,3,3,2,3,2,2,3,3,2,2,4,1,2,3,3,4,4,5,2,3,3,5,4,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,44.4784623272101,2
4070,1,1,7,2,2,1,1,2,2,4,2,2,1,2,2,1,1,1, ,1,1, , , ,6,2,5,5,5,4,4,3,3,5,4,4,3, , , , , , , , , , , , , , , , , , , , , , , , , , ,51.3562010892171,2
4071,2,3,5,2,1,3,2,2,4,2,2,2,3,1,1,3,2,2,2,3,4, , , ,5,3,2,3,1,1,3,2,5,3,4,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,35.5983439256314,2
4072,1,1,1,2,3,2,1,3,3,3,2,1,1,1,1,1,1,1,3,1,1, , , ,1,3,2,5,2,4,2,2,2,4,4,4,3, , , , , , , , , , , , , , , , , , , , , , , , , , ,38.3358967662053,2
4073,1,3,5,3,2,3,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,4,2,1,4,2,4,4,4,3, ,4,3,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,42.5631426719677,2
4074,2,1,1,2,3,1,1,4,3,3,2,1,2,2,2,2,6,1,3,2,2,4,3,4,2,1,5,5,4,5,2,4,5,5,4,4,5, , , , , , , , , , , , , , , , , , , , , , , , , , ,53.1070741073933,2
4075,1,1,1,1,1,1,3,4,4,2,1,3,2,3,6,2,6,2,3,3,4, , , ,3,3,2,2,4,4,5,3,3,3,2,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , ,38.3358967662053,2
4076,2,1,5,2,1,2,1,2,4,3,2,2,2,6,1,4,4,2,3,1,1, , , ,2,2,4,5,4,5,4,5,5,5,2,4,5, , , , , , , , , , , , , , , , , , , , , , , , , , ,53.1070741073933,2
4077,1,1,1,2,1,2,1,3,3,3,2,2,2,3,2,2,3,1,3,2,1, , , ,1,2,4,3,4,5,4,4,5,4,5,5,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,53.1070741073933,2
4078,1,1,2,2,1,1,1,2,3,3,2,1,1,1,1,1,1,1,1,1,1, , , ,1,1,5,5,4,5,5,5,5,5,5,5,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,72.4924306180291,2
4079,1,1,1,3,2,2,1,3,3,2,2,2,2,2,2,2,2,2,3,2,1, , , ,2,3,5,4,5,4,5,2,5,3,4,4,3, , , , , , , , , , , , , , , , , , , , , , , , , , ,49.7601013765151,2
4080,2,3,6,3,1,4,1,2,3,2,2,1,2,6,3,3,3,2,3,3,3,5,4,4,3,3,2,2,4,4,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,31.9321512522128,2
4081,1,1,1,3,1,5,1,2,3,3,2,2,1,6,1,1,2,2,1,6,2,3,3, ,2,4,1,1,3,5,5,3,5,5,4,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,43.3466825309305,2
4082,1,1,1,2,1,2,3,4,3,3,2,3,2,3,2,2,2,2,3,5,2,3,3,2,2,3,5,4,4,5,4,3,3,3,3,4,3, , , , , , , , , , , , , , , , , , , , , , , , , , ,45.6682821130426,2
4084,1,1,1,2,1,3,1,4,3,3,2,1,1,2,1,1, ,2,1,1,1, , , ,1,3,4,4,3,4,4,5,5,5,4,5,3, , , , , , , , , , , , , , , , , , , , , , , , , , ,53.1070741073933,2
4085,1,1,1,2,3,5,3,2,3,2,2,1,1,5,1,1,2,1,3,1,3,5,1,3,1,2,3,4,4,1,1,1,5,2,4,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,35.5983439256314,2
4086,1,1,2,2,1,2,3,2,3,3,2,1,3,3,2,2,2,3,1,3,2,6,2,2,3,1,2,5,4,5,5,2,5,5,4,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,51.3562010892171,2
4087,2, ,5,1,1,3,1,3,3,3,2,2,1,2,1,2,1,1,3,2,2,4,2,1,1,3,4,5,4,5,3,1,5,5,5,5,3, , , , , , , , , , , , , , , , , , , , , , , , , , ,51.3562010892171,2
4088,2,1,1,2,1,5,1,2,3,3,2,2,6,1,2,2,6,1,2,1,2,4,2,1,2,1,4,5,3,5,1,3,5,5,5,5,3, , , , , , , , , , , , , , , , , , , , , , , , , , ,49.7601013765151,2
4089,1,1,1,2,1,1,1,3,3,3,2,2,1,1,2,1,1,1,3,1,1, , , ,1,1,1,3,3,5,5,4,2,3,4,4,3, , , , , , , , , , , , , , , , , , , , , , , , , , ,41.2378962438453,2
4090,2,1,7,2,4,3,3,4,3,3,2,6,6,2,3,4,6,1,3,6,4, , , ,6,2,2,2,4,4,5,4,3,5,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,40.2415430898556,2
4091,1,1,6,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,4,2,2,1,3,4,4,5,5,4,5,5,5,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,55.0707604205965,2
4092,2,1,1,2,1,2,1,4,3,3,2,2,6,6,2,2,2,2,3,2,2,4,2,6,2,1, ,2,4,4,2,2,5,5,5,5,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,2
4093,2,1,4,2,1,1,2,4,2,2,2,5,3,2,2,6,2,1,3,5,2,4,3,2,1,2,2,2,3,1,4,1,3,2,1,3,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,29.9684649390096,2
4094,2,2,4,2,2,2,1,3,3,3,2,1,2,2,2,2,1,2,2,2,2,5,4,5,2,3,4,4,5,5,3,3,5,4,5,3,5, , , , , , , , , , , , , , , , , , , , , , , , , , ,49.7601013765151,2
4095,2,1,2,2,1,2,1,2,3,3,2,1,1,3,1,1,1,1,3,2,1, , , ,1,1,5,4,5,5,4,5,5,5,5,5,5,1, , , ,1, , , , ,1,1,1,1,3,2,2,1,3,2,4,2,3,3,1,3,4,66.8625516314074,2
4096,2,1,1,2,1,3,1,2,2,2,2,1,2,3,2,1,2,3,2,2,2,5,3,1,1,2,3,3,4,4,2,3,4,4,3,3,3,1, ,1,1,1, , , , ,1,1,1,1,4,1,2,4,1,2,2,4,1,2,1,3,2,40.2415430898556,2
4097,2,3,5,2,4,2,1,2,1,2,2,1,3,2,2,3,1,1,3,2,2,3,1,3,1,1,1,1,3,2,5,1,5,2,5,5,1,2,1, , , , , , , ,3,3,3,2,2,1,2,1,2,2,4,3,3,3,3,3,3,37.4169302649526,2
4098,1,1,1,1,1,2,1,2,3,3,2,1,2,1,1,2,1,1,2,2,1, , , ,1,2,3,3,4,4,3,2,3,4,3,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,39.2838832622343,2
4099,1,2,1,2,1,2,1,4,3,3,2,2,3,3,2,3,2,2,2,3,1, , , ,4,3,2,2,4,4,2,3,4,4,4,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , ,41.2378962438453,2
4100,2,1,1,2, ,1,1,1,1,1,1,1,2,4,1,2,2,1,2,2,2,1,3,1,2,2,2,4,2,3,3,3,2,5,4,4,5, , , , , , , , , , , , , , , , , , , , , , , , , , ,39.2838832622343,2
4101,1,1,1,2,4,3,1,2,2,2,2,2,3,4,2,3,4,1,3,3,2,4,3,5,1,2,1,3,4,4,5,3,3,3,4,4,3, , , , , , , , , , , , , , , , , , , , , , , , , , ,41.2378962438453,2
4102,2,3,5,2,1,2,1,3,3,3,2,6,2,2,2,2,2,2,3,2,4, , , ,2,2,3,3,4,4,5,5,5,5,4,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,51.3562010892171,2
4103,1,1,1,2,1,2,1,1,3,3,1,2,1,1,1,2,1,1,1,1,1, , , ,1,1,5,5,2,2,5,1,5,5,1,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,41.2378962438453,2
4104,1,1,3,2,4,1,1,2,3,2,1,1,1,3,1,1,2,1,3,2,2,3,2,3,1,1,5,4,3,3,3,2,4,4,5,4,5, , , , , , , , , , , , , , , , , , , , , , , , , , ,44.4784623272101,2
4105,1,1,1,2,1,2,1,3,3,3,2,1,2,2,1,1,1,1,2,1,1, , , ,1,1,5,5,5,5,5,5,5,5,5,5,5,1, , ,1, , , , , ,1,1,1,1,3,1,2,3,3,1,2,4,1,3,1,3,2,83.8102285808255,2
